window_id,video_id,label,split,window_path
gmncsa24_gmncsa_fall_025_w0000,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0000.json
gmncsa24_gmncsa_fall_025_w0015,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0015.json
gmncsa24_gmncsa_fall_025_w0003,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0003.json
gmncsa24_gmncsa_fall_025_w0023,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0023.json
gmncsa24_gmncsa_fall_025_w0019,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0019.json
gmncsa24_gmncsa_fall_025_w0018,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0018.json
gmncsa24_gmncsa_fall_025_w0022,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0022.json
gmncsa24_gmncsa_fall_025_w0002,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0002.json
gmncsa24_gmncsa_fall_025_w0014,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0014.json
gmncsa24_gmncsa_fall_025_w0009,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0009.json
gmncsa24_gmncsa_fall_025_w0013,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0013.json
gmncsa24_gmncsa_fall_025_w0005,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0005.json
gmncsa24_gmncsa_fall_025_w0004,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0004.json
gmncsa24_gmncsa_fall_025_w0012,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0012.json
gmncsa24_gmncsa_fall_025_w0008,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0008.json
gmncsa24_gmncsa_fall_025_w0024,gmncsa24_gmncsa_fall_025,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_025/gmncsa24_gmncsa_fall_025_w0024.json
le2i_CR01_video_32_fall_w0000,le2i_CR01_video_32_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR01_video_32_fall/le2i_CR01_video_32_fall_w0000.json
le2i_CR01_video_32_fall_w0001,le2i_CR01_video_32_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR01_video_32_fall/le2i_CR01_video_32_fall_w0001.json
le2i_CR01_video_32_fall_w0002,le2i_CR01_video_32_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR01_video_32_fall/le2i_CR01_video_32_fall_w0002.json
le2i_H01_video_26_fall_w0000,le2i_H01_video_26_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_H01_video_26_fall/le2i_H01_video_26_fall_w0000.json
gmncsa24_gmncsa_fall_013_w0018,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0018.json
gmncsa24_gmncsa_fall_013_w0022,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0022.json
gmncsa24_gmncsa_fall_013_w0034,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0034.json
gmncsa24_gmncsa_fall_013_w0043,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0043.json
gmncsa24_gmncsa_fall_013_w0014,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0014.json
gmncsa24_gmncsa_fall_013_w0002,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0002.json
gmncsa24_gmncsa_fall_013_w0038,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0038.json
gmncsa24_gmncsa_fall_013_w0039,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0039.json
gmncsa24_gmncsa_fall_013_w0003,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0003.json
gmncsa24_gmncsa_fall_013_w0015,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0015.json
gmncsa24_gmncsa_fall_013_w0042,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0042.json
gmncsa24_gmncsa_fall_013_w0035,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0035.json
gmncsa24_gmncsa_fall_013_w0023,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0023.json
gmncsa24_gmncsa_fall_013_w0019,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0019.json
gmncsa24_gmncsa_fall_013_w0045,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0045.json
gmncsa24_gmncsa_fall_013_w0012,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0012.json
gmncsa24_gmncsa_fall_013_w0004,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0004.json
gmncsa24_gmncsa_fall_013_w0028,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0028.json
gmncsa24_gmncsa_fall_013_w0008,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0008.json
gmncsa24_gmncsa_fall_013_w0024,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0024.json
gmncsa24_gmncsa_fall_013_w0032,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0032.json
gmncsa24_gmncsa_fall_013_w0033,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0033.json
gmncsa24_gmncsa_fall_013_w0025,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0025.json
gmncsa24_gmncsa_fall_013_w0009,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0009.json
gmncsa24_gmncsa_fall_013_w0048,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0048.json
gmncsa24_gmncsa_fall_013_w0029,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0029.json
gmncsa24_gmncsa_fall_013_w0005,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0005.json
gmncsa24_gmncsa_fall_013_w0013,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0013.json
gmncsa24_gmncsa_fall_013_w0044,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0044.json
gmncsa24_gmncsa_fall_013_w0006,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0006.json
gmncsa24_gmncsa_fall_013_w0010,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0010.json
gmncsa24_gmncsa_fall_013_w0047,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0047.json
gmncsa24_gmncsa_fall_013_w0030,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0030.json
gmncsa24_gmncsa_fall_013_w0026,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0026.json
gmncsa24_gmncsa_fall_013_w0027,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0027.json
gmncsa24_gmncsa_fall_013_w0031,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0031.json
gmncsa24_gmncsa_fall_013_w0046,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0046.json
gmncsa24_gmncsa_fall_013_w0011,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0011.json
gmncsa24_gmncsa_fall_013_w0007,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0007.json
gmncsa24_gmncsa_fall_013_w0036,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0036.json
gmncsa24_gmncsa_fall_013_w0020,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0020.json
gmncsa24_gmncsa_fall_013_w0000,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0000.json
gmncsa24_gmncsa_fall_013_w0016,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0016.json
gmncsa24_gmncsa_fall_013_w0041,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0041.json
gmncsa24_gmncsa_fall_013_w0040,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0040.json
gmncsa24_gmncsa_fall_013_w0017,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0017.json
gmncsa24_gmncsa_fall_013_w0001,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0001.json
gmncsa24_gmncsa_fall_013_w0021,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0021.json
gmncsa24_gmncsa_fall_013_w0037,gmncsa24_gmncsa_fall_013,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/gmncsa24_gmncsa_fall_013/gmncsa24_gmncsa_fall_013_w0037.json
le2i_CR01_video_24_fall_w0000,le2i_CR01_video_24_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR01_video_24_fall/le2i_CR01_video_24_fall_w0000.json
le2i_CR01_video_24_fall_w0001,le2i_CR01_video_24_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR01_video_24_fall/le2i_CR01_video_24_fall_w0001.json
le2i_CR01_video_24_fall_w0002,le2i_CR01_video_24_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR01_video_24_fall/le2i_CR01_video_24_fall_w0002.json
le2i_CR01_video_24_fall_w0003,le2i_CR01_video_24_fall,fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/fall/le2i_CR01_video_24_fall/le2i_CR01_video_24_fall_w0003.json
gmncsa24_gmncsa_adl_009_w0002,gmncsa24_gmncsa_adl_009,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_009/gmncsa24_gmncsa_adl_009_w0002.json
gmncsa24_gmncsa_adl_009_w0003,gmncsa24_gmncsa_adl_009,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_009/gmncsa24_gmncsa_adl_009_w0003.json
gmncsa24_gmncsa_adl_009_w0000,gmncsa24_gmncsa_adl_009,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_009/gmncsa24_gmncsa_adl_009_w0000.json
gmncsa24_gmncsa_adl_009_w0001,gmncsa24_gmncsa_adl_009,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_009/gmncsa24_gmncsa_adl_009_w0001.json
gmncsa24_gmncsa_adl_031_w0002,gmncsa24_gmncsa_adl_031,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_031/gmncsa24_gmncsa_adl_031_w0002.json
gmncsa24_gmncsa_adl_031_w0003,gmncsa24_gmncsa_adl_031,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_031/gmncsa24_gmncsa_adl_031_w0003.json
gmncsa24_gmncsa_adl_031_w0000,gmncsa24_gmncsa_adl_031,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_031/gmncsa24_gmncsa_adl_031_w0000.json
gmncsa24_gmncsa_adl_031_w0001,gmncsa24_gmncsa_adl_031,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_031/gmncsa24_gmncsa_adl_031_w0001.json
urfd_adl-03-cam0_w0003,urfd_adl-03-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-03-cam0/urfd_adl-03-cam0_w0003.json
urfd_adl-03-cam0_w0002,urfd_adl-03-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-03-cam0/urfd_adl-03-cam0_w0002.json
urfd_adl-03-cam0_w0001,urfd_adl-03-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-03-cam0/urfd_adl-03-cam0_w0001.json
urfd_adl-03-cam0_w0000,urfd_adl-03-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-03-cam0/urfd_adl-03-cam0_w0000.json
gmncsa24_gmncsa_adl_007_w0001,gmncsa24_gmncsa_adl_007,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_007/gmncsa24_gmncsa_adl_007_w0001.json
gmncsa24_gmncsa_adl_007_w0000,gmncsa24_gmncsa_adl_007,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_007/gmncsa24_gmncsa_adl_007_w0000.json
gmncsa24_gmncsa_adl_007_w0003,gmncsa24_gmncsa_adl_007,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_007/gmncsa24_gmncsa_adl_007_w0003.json
gmncsa24_gmncsa_adl_007_w0002,gmncsa24_gmncsa_adl_007,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_007/gmncsa24_gmncsa_adl_007_w0002.json
gmncsa24_gmncsa_adl_038_w0000,gmncsa24_gmncsa_adl_038,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_038/gmncsa24_gmncsa_adl_038_w0000.json
gmncsa24_gmncsa_adl_038_w0001,gmncsa24_gmncsa_adl_038,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_038/gmncsa24_gmncsa_adl_038_w0001.json
gmncsa24_gmncsa_adl_038_w0002,gmncsa24_gmncsa_adl_038,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_038/gmncsa24_gmncsa_adl_038_w0002.json
le2i_H01_video_27_adl_w0002,le2i_H01_video_27_adl,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/le2i_H01_video_27_adl/le2i_H01_video_27_adl_w0002.json
le2i_H01_video_27_adl_w0000,le2i_H01_video_27_adl,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/le2i_H01_video_27_adl/le2i_H01_video_27_adl_w0000.json
le2i_H01_video_27_adl_w0001,le2i_H01_video_27_adl,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/le2i_H01_video_27_adl/le2i_H01_video_27_adl_w0001.json
urfd_adl-39-cam0_w0004,urfd_adl-39-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-39-cam0/urfd_adl-39-cam0_w0004.json
urfd_adl-39-cam0_w0005,urfd_adl-39-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-39-cam0/urfd_adl-39-cam0_w0005.json
urfd_adl-39-cam0_w0002,urfd_adl-39-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-39-cam0/urfd_adl-39-cam0_w0002.json
urfd_adl-39-cam0_w0003,urfd_adl-39-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-39-cam0/urfd_adl-39-cam0_w0003.json
urfd_adl-39-cam0_w0000,urfd_adl-39-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-39-cam0/urfd_adl-39-cam0_w0000.json
urfd_adl-39-cam0_w0001,urfd_adl-39-cam0,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/urfd_adl-39-cam0/urfd_adl-39-cam0_w0001.json
gmncsa24_gmncsa_adl_054_w0003,gmncsa24_gmncsa_adl_054,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_054/gmncsa24_gmncsa_adl_054_w0003.json
gmncsa24_gmncsa_adl_054_w0002,gmncsa24_gmncsa_adl_054,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_054/gmncsa24_gmncsa_adl_054_w0002.json
gmncsa24_gmncsa_adl_054_w0004,gmncsa24_gmncsa_adl_054,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_054/gmncsa24_gmncsa_adl_054_w0004.json
gmncsa24_gmncsa_adl_054_w0001,gmncsa24_gmncsa_adl_054,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_054/gmncsa24_gmncsa_adl_054_w0001.json
gmncsa24_gmncsa_adl_054_w0000,gmncsa24_gmncsa_adl_054,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/gmncsa24_gmncsa_adl_054/gmncsa24_gmncsa_adl_054_w0000.json
le2i_CR01_video_22_adl_w0002,le2i_CR01_video_22_adl,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/le2i_CR01_video_22_adl/le2i_CR01_video_22_adl_w0002.json
le2i_CR01_video_22_adl_w0000,le2i_CR01_video_22_adl,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/le2i_CR01_video_22_adl/le2i_CR01_video_22_adl_w0000.json
le2i_CR01_video_22_adl_w0001,le2i_CR01_video_22_adl,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/le2i_CR01_video_22_adl/le2i_CR01_video_22_adl_w0001.json
le2i_CR01_video_36_adl_w0009,le2i_CR01_video_36_adl,no_fall,train,/Users/varunreddyseelam/Desktop/Gen_ai/final_pipeline/data/windows/train/no_fall/le2i_CR01_video_36_adl/le2i_CR01_video_36_adl_w0009.json
