window_id,video_id,split,label,target,source_video_path,video_start_time_seconds,video_end_time_seconds,window_start_time_seconds,window_end_time_seconds,window_index,window_size,pose_json,pose_frame_count,frame_paths,frame_timestamps_seconds
voxel_02-5_w0003,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,2.0117,2.6823,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0003__time_2p012s_to_2p682s__frames_000060_to_000080.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000080.jpg,2.0117|2.347|2.6823
voxel_02-5_w0004,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,2.6823,3.3528,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0004__time_2p682s_to_3p353s__frames_000080_to_000100.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000080.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000090.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000100.jpg,2.6823|3.0176|3.3528
voxel_02-5_w0005,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,3.3528,4.0234,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0005__time_3p353s_to_4p023s__frames_000100_to_000120.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000100.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000110.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000120.jpg,3.3528|3.6881|4.0234
voxel_02-5_w0006,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,4.0234,4.694,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0006__time_4p023s_to_4p694s__frames_000120_to_000140.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000120.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000130.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000140.jpg,4.0234|4.3587|4.694
voxel_02-5_w0007,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,4.694,5.3646,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0007__time_4p694s_to_5p365s__frames_000140_to_000160.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000140.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000150.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000160.jpg,4.694|5.0293|5.3646
voxel_02-5_w0008,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,5.3646,6.0016,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0008__time_5p365s_to_6p002s__frames_000160_to_000179.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000160.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000170.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000179.jpg,5.3646|5.6998|6.0016
voxel_02-5_w0009,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,6.0016,6.6722,9,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0009__time_6p002s_to_6p672s__frames_000179_to_000199.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000179.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000189.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000199.jpg,6.0016|6.3369|6.6722
voxel_02-5_w0010,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,6.6722,7.3427,10,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0010__time_6p672s_to_7p343s__frames_000199_to_000219.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000199.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000209.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000219.jpg,6.6722|7.0075|7.3427
voxel_02-5_w0011,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,7.3427,8.0133,11,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0011__time_7p343s_to_8p013s__frames_000219_to_000239.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000219.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000229.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000239.jpg,7.3427|7.678|8.0133
voxel_02-5_w0012,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,8.0133,8.6839,12,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0012__time_8p013s_to_8p684s__frames_000239_to_000259.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000239.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000249.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000259.jpg,8.0133|8.3486|8.6839
voxel_02-5_w0013,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,8.6839,9.3544,13,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0013__time_8p684s_to_9p354s__frames_000259_to_000279.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000259.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000269.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000279.jpg,8.6839|9.0192|9.3544
voxel_02-5_w0014,voxel_02-5,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-5.mp4,0.0,10.5615,9.3544,10.025,14,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-5__video_0p000s_to_10p562s/window_0014__time_9p354s_to_10p025s__frames_000279_to_000299.json,3,data/processed/frames/train/no_fall/voxel_02-5/frame_000279.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000289.jpg|data/processed/frames/train/no_fall/voxel_02-5/frame_000299.jpg,9.3544|9.6897|10.025
voxel_02-7_w0000,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,0.0,0.6757,0,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0000__time_0p000s_to_0p676s__frames_000000_to_000020.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000000.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000010.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000020.jpg,0.0|0.3379|0.6757
voxel_02-7_w0001,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,0.6757,1.3514,1,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0001__time_0p676s_to_1p351s__frames_000020_to_000040.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000020.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000030.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000040.jpg,0.6757|1.0136|1.3514
voxel_02-7_w0002,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,1.3514,2.0271,2,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0002__time_1p351s_to_2p027s__frames_000040_to_000060.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000040.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000050.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000060.jpg,1.3514|1.6893|2.0271
voxel_02-7_w0003,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,2.0271,2.6691,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0003__time_2p027s_to_2p669s__frames_000060_to_000079.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000079.jpg,2.0271|2.365|2.6691
voxel_02-7_w0004,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,2.6691,3.3448,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0004__time_2p669s_to_3p345s__frames_000079_to_000099.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000079.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000089.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000099.jpg,2.6691|3.0069|3.3448
voxel_02-7_w0005,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,3.3448,4.0205,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0005__time_3p345s_to_4p021s__frames_000099_to_000119.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000099.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000109.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000119.jpg,3.3448|3.6826|4.0205
voxel_02-7_w0006,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,4.0205,4.6962,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0006__time_4p021s_to_4p696s__frames_000119_to_000139.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000119.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000129.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000139.jpg,4.0205|4.3583|4.6962
voxel_02-7_w0007,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,4.6962,5.3381,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0007__time_4p696s_to_5p338s__frames_000139_to_000158.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000139.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000148.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000158.jpg,4.6962|5.0003|5.3381
voxel_02-7_w0008,voxel_02-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/02-7.mp4,0.0,6.6895,5.3381,6.0138,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_02-7__video_0p000s_to_6p689s/window_0008__time_5p338s_to_6p014s__frames_000158_to_000178.json,3,data/processed/frames/train/no_fall/voxel_02-7/frame_000158.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000168.jpg|data/processed/frames/train/no_fall/voxel_02-7/frame_000178.jpg,5.3381|5.676|6.0138
voxel_03_w0000,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,0.0,0.6706,0,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0000__time_0p000s_to_0p671s__frames_000000_to_000020.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000000.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000010.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000020.jpg,0.0|0.3353|0.6706
voxel_03_w0001,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,0.6706,1.3413,1,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0001__time_0p671s_to_1p341s__frames_000020_to_000040.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000020.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000030.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000040.jpg,0.6706|1.006|1.3413
voxel_03_w0002,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,1.3413,2.0119,2,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0002__time_1p341s_to_2p012s__frames_000040_to_000060.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000040.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000050.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000060.jpg,1.3413|1.6766|2.0119
voxel_03_w0003,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,2.0119,2.6825,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0003__time_2p012s_to_2p683s__frames_000060_to_000080.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000080.jpg,2.0119|2.3472|2.6825
voxel_03_w0004,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,2.6825,3.3532,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0004__time_2p683s_to_3p353s__frames_000080_to_000100.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000080.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000090.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000100.jpg,2.6825|3.0179|3.3532
voxel_03_w0005,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,3.3532,4.0238,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0005__time_3p353s_to_4p024s__frames_000100_to_000120.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000100.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000110.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000120.jpg,3.3532|3.6885|4.0238
voxel_03_w0006,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,4.0238,4.6945,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0006__time_4p024s_to_4p694s__frames_000120_to_000140.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000120.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000130.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000140.jpg,4.0238|4.3591|4.6945
voxel_03_w0007,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,4.6945,5.3651,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0007__time_4p694s_to_5p365s__frames_000140_to_000160.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000140.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000150.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000160.jpg,4.6945|5.0298|5.3651
voxel_03_w0008,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,5.3651,6.0022,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0008__time_5p365s_to_6p002s__frames_000160_to_000179.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000160.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000169.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000179.jpg,5.3651|5.6669|6.0022
voxel_03_w0009,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,6.0022,6.6728,9,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0009__time_6p002s_to_6p673s__frames_000179_to_000199.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000179.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000189.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000199.jpg,6.0022|6.3375|6.6728
voxel_03_w0010,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,6.6728,7.3435,10,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0010__time_6p673s_to_7p343s__frames_000199_to_000219.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000199.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000209.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000219.jpg,6.6728|7.0082|7.3435
voxel_03_w0011,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,7.3435,8.0141,11,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0011__time_7p343s_to_8p014s__frames_000219_to_000239.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000219.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000229.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000239.jpg,7.3435|7.6788|8.0141
voxel_03_w0012,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,8.0141,8.6847,12,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0012__time_8p014s_to_8p685s__frames_000239_to_000259.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000239.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000249.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000259.jpg,8.0141|8.3494|8.6847
voxel_03_w0013,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,8.6847,9.3554,13,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0013__time_8p685s_to_9p355s__frames_000259_to_000279.json,2,data/processed/frames/train/no_fall/voxel_03/frame_000259.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000269.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000279.jpg,8.6847|9.0201|9.3554
voxel_03_w0014,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,9.3554,10.026,14,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0014__time_9p355s_to_10p026s__frames_000279_to_000299.json,2,data/processed/frames/train/no_fall/voxel_03/frame_000279.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000289.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000299.jpg,9.3554|9.6907|10.026
voxel_03_w0015,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,10.026,10.6967,15,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0015__time_10p026s_to_10p697s__frames_000299_to_000319.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000299.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000309.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000319.jpg,10.026|10.3613|10.6967
voxel_03_w0016,voxel_03,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03.mp4,0.0,11.9373,10.6967,11.3338,16,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03__video_0p000s_to_11p937s/window_0016__time_10p697s_to_11p334s__frames_000319_to_000338.json,3,data/processed/frames/train/no_fall/voxel_03/frame_000319.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000329.jpg|data/processed/frames/train/no_fall/voxel_03/frame_000338.jpg,10.6967|11.032|11.3338
voxel_03-7_w0000,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,0.0,0.6723,0,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0000__time_0p000s_to_0p672s__frames_000000_to_000020.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000000.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000010.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000020.jpg,0.0|0.3362|0.6723
voxel_03-7_w0001,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,0.6723,1.3446,1,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0001__time_0p672s_to_1p345s__frames_000020_to_000040.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000020.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000030.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000040.jpg,0.6723|1.0085|1.3446
voxel_03-7_w0002,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,1.3446,2.0169,2,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0002__time_1p345s_to_2p017s__frames_000040_to_000060.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000040.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000050.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000060.jpg,1.3446|1.6808|2.0169
voxel_03-7_w0003,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,2.0169,2.6892,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0003__time_2p017s_to_2p689s__frames_000060_to_000080.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000080.jpg,2.0169|2.3531|2.6892
voxel_03-7_w0004,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,2.6892,3.3615,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0004__time_2p689s_to_3p361s__frames_000080_to_000100.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000080.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000090.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000100.jpg,2.6892|3.0254|3.3615
voxel_03-7_w0005,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,3.3615,4.0002,5,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0005__time_3p361s_to_4p000s__frames_000100_to_000119.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000100.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000110.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000119.jpg,3.3615|3.6977|4.0002
voxel_03-7_w0006,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,4.0002,4.6725,6,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0006__time_4p000s_to_4p673s__frames_000119_to_000139.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000119.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000129.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000139.jpg,4.0002|4.3364|4.6725
voxel_03-7_w0007,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,4.6725,5.3448,7,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0007__time_4p673s_to_5p345s__frames_000139_to_000159.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000139.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000149.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000159.jpg,4.6725|5.0087|5.3448
voxel_03-7_w0008,voxel_03-7,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/03-7.mp4,0.0,6.6894,5.3448,6.0171,8,3,data/processed/window_poses_readable/train/label_no_fall/voxel_03-7__video_0p000s_to_6p689s/window_0008__time_5p345s_to_6p017s__frames_000159_to_000179.json,3,data/processed/frames/train/no_fall/voxel_03-7/frame_000159.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000169.jpg|data/processed/frames/train/no_fall/voxel_03-7/frame_000179.jpg,5.3448|5.681|6.0171
voxel_04_w0000,voxel_04,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/04.mp4,0.0,7.8415,0.0,0.6702,0,3,data/processed/window_poses_readable/train/label_no_fall/voxel_04__video_0p000s_to_7p841s/window_0000__time_0p000s_to_0p670s__frames_000000_to_000020.json,3,data/processed/frames/train/no_fall/voxel_04/frame_000000.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000010.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000020.jpg,0.0|0.3351|0.6702
voxel_04_w0001,voxel_04,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/04.mp4,0.0,7.8415,0.6702,1.3404,1,3,data/processed/window_poses_readable/train/label_no_fall/voxel_04__video_0p000s_to_7p841s/window_0001__time_0p670s_to_1p340s__frames_000020_to_000040.json,3,data/processed/frames/train/no_fall/voxel_04/frame_000020.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000030.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000040.jpg,0.6702|1.0053|1.3404
voxel_04_w0002,voxel_04,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/04.mp4,0.0,7.8415,1.3404,2.0106,2,3,data/processed/window_poses_readable/train/label_no_fall/voxel_04__video_0p000s_to_7p841s/window_0002__time_1p340s_to_2p011s__frames_000040_to_000060.json,3,data/processed/frames/train/no_fall/voxel_04/frame_000040.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000050.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000060.jpg,1.3404|1.6755|2.0106
voxel_04_w0003,voxel_04,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/04.mp4,0.0,7.8415,2.0106,2.6809,3,3,data/processed/window_poses_readable/train/label_no_fall/voxel_04__video_0p000s_to_7p841s/window_0003__time_2p011s_to_2p681s__frames_000060_to_000080.json,3,data/processed/frames/train/no_fall/voxel_04/frame_000060.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000070.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000080.jpg,2.0106|2.3458|2.6809
voxel_04_w0004,voxel_04,train,no_fall,0,data/raw/voxel_huggingface_data/No Fall/04.mp4,0.0,7.8415,2.6809,3.3511,4,3,data/processed/window_poses_readable/train/label_no_fall/voxel_04__video_0p000s_to_7p841s/window_0004__time_2p681s_to_3p351s__frames_000080_to_000100.json,3,data/processed/frames/train/no_fall/voxel_04/frame_000080.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000090.jpg|data/processed/frames/train/no_fall/voxel_04/frame_000100.jpg,2.6809|3.016|3.3511
